local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-26 19:56:01	2026-09-26T11:56:01.513816+00:00	BLUE	Flag	Driver			2026-09-26T11:56:00|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:59	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:59	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:59
09-26 19:56:39	2026-09-26T11:56:39.913840+00:00	YELLOW	Flag	Sector	2		2026-09-26T11:56:38|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-26 19:56:40	2026-09-26T11:56:40.146901+00:00	YELLOW	Flag	Sector	1		2026-09-26T11:56:38|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 19:56:44	2026-09-26T11:56:44.608019+00:00	CLEAR	Flag	Sector	1		2026-09-26T11:56:43|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 19:56:44	2026-09-26T11:56:44.851720+00:00	CLEAR	Flag	Sector	2		2026-09-26T11:56:43|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 19:57:13	2026-09-26T11:57:13.724613+00:00	BLUE	Flag	Driver			2026-09-26T11:57:12|Flag|WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:57:12	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:57:12	WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:57:12
09-26 19:57:48	2026-09-26T11:57:48.477037+00:00	DOUBLE YELLOW	Flag	Sector	7		2026-09-26T11:57:46|Flag|DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7
09-26 19:57:48	2026-09-26T11:57:48.478983+00:00	YELLOW	Flag	Sector	6		2026-09-26T11:57:46|Flag|YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6
09-26 19:58:07	2026-09-26T11:58:07.220410+00:00		SafetyCar				2026-09-26T11:58:05|SafetyCar|SAFETY CAR DEPLOYED	SAFETY CAR DEPLOYED	SAFETY CAR DEPLOYED
09-26 19:58:07	2026-09-26T11:58:07.255164+00:00		Other				2026-09-26T11:58:05|Other|OVERTAKE DISABLED	OVERTAKE DISABLED	OVERTAKE DISABLED
09-26 19:59:06	2026-09-26T11:59:06.972523+00:00		Other				2026-09-26T11:59:05|Other|CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:56:33 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:56:33 (PIT)	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:56:33 (PIT)
09-26 20:00:41	2026-09-26T12:00:41.262083+00:00		Other				2026-09-26T12:00:39|Other|MARSHALS ON TRACK AT TURN 6	MARSHALS ON TRACK AT TURN 6	MARSHALS ON TRACK AT TURN 6
09-26 20:01:24	2026-09-26T12:01:24.815016+00:00		Other				2026-09-26T12:01:22|Other|RECOVERY VEHICLE ON TRACK AT TURN 6	RECOVERY VEHICLE ON TRACK AT TURN 6	RECOVERY VEHICLE ON TRACK AT TURN 6
09-26 20:01:48	2026-09-26T12:01:48.186461+00:00		Other				2026-09-26T12:01:45|Other|MARSHALS ON TRACK AT TURN 8	MARSHALS ON TRACK AT TURN 8	MARSHALS ON TRACK AT TURN 8
09-26 20:01:51	2026-09-26T12:01:51.028340+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-26T12:01:49|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-26 20:01:51	2026-09-26T12:01:51.518372+00:00	YELLOW	Flag	Sector	9		2026-09-26T12:01:49|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-26 20:04:02	2026-09-26T12:04:02.960773+00:00	DOUBLE YELLOW	Flag	Sector	11		2026-09-26T12:04:01|Flag|DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11
09-26 20:04:24	2026-09-26T12:04:24.748045+00:00	CLEAR	Flag	Sector	11		2026-09-26T12:04:22|Flag|CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11
09-26 20:04:33	2026-09-26T12:04:33.226361+00:00		Other				2026-09-26T12:04:30|Other|MARSHALS ON TRACK AT TURN 10	MARSHALS ON TRACK AT TURN 10	MARSHALS ON TRACK AT TURN 10
09-26 20:04:35	2026-09-26T12:04:35.145711+00:00	CLEAR	Flag	Sector	10		2026-09-26T12:04:32|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-26 20:04:35	2026-09-26T12:04:35.147650+00:00	CLEAR	Flag	Sector	9		2026-09-26T12:04:32|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-26 20:06:32	2026-09-26T12:06:32.111945+00:00	CLEAR	Flag	Sector	6		2026-09-26T12:06:20|Flag|CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6
09-26 20:06:32	2026-09-26T12:06:32.856709+00:00		Other				2026-09-26T12:06:24|Other|LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77	LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77	LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77
09-26 20:06:38	2026-09-26T12:06:38.107682+00:00	CLEAR	Flag	Sector	7		2026-09-26T12:06:36|Flag|CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7
09-26 20:09:16	2026-09-26T12:09:16.938253+00:00		SafetyCar				2026-09-26T12:09:15|SafetyCar|SAFETY CAR IN THIS LAP	SAFETY CAR IN THIS LAP	SAFETY CAR IN THIS LAP
09-26 20:11:16	2026-09-26T12:11:16.148758+00:00	CLEAR	Flag	Track			2026-09-26T12:11:14|Flag|TRACK CLEAR	TRACK CLEAR	TRACK CLEAR
09-26 20:11:38	2026-09-26T12:11:38.365619+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-26T12:11:36|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-26 20:11:38	2026-09-26T12:11:38.367604+00:00	YELLOW	Flag	Sector	1		2026-09-26T12:11:36|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 20:12:01	2026-09-26T12:12:01.710901+00:00	YELLOW	Flag	Sector	4		2026-09-26T12:11:59|Flag|YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4
09-26 20:12:01	2026-09-26T12:12:01.712864+00:00	YELLOW	Flag	Sector	3		2026-09-26T12:11:59|Flag|YELLOW IN TRACK SECTOR 3	YELLOW IN TRACK SECTOR 3	YELLOW IN TRACK SECTOR 3
09-26 20:12:31	2026-09-26T12:12:31.397123+00:00	CLEAR	Flag	Sector	4		2026-09-26T12:12:29|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-26 20:12:32	2026-09-26T12:12:32.878788+00:00	DOUBLE YELLOW	Flag	Sector	4		2026-09-26T12:12:31|Flag|DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4
09-26 20:12:35	2026-09-26T12:12:35.249075+00:00	CLEAR	Flag	Sector	4		2026-09-26T12:12:33|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-26 20:12:41	2026-09-26T12:12:41.922903+00:00		SafetyCar				2026-09-26T12:12:40|SafetyCar|SAFETY CAR DEPLOYED	SAFETY CAR DEPLOYED	SAFETY CAR DEPLOYED
09-26 20:12:45	2026-09-26T12:12:45.319354+00:00		Other				2026-09-26T12:12:43|Other|ALL CARS THROUGH THE PIT LANE	ALL CARS THROUGH THE PIT LANE	ALL CARS THROUGH THE PIT LANE
09-26 20:13:12	2026-09-26T12:13:12.833725+00:00	CLEAR	Flag	Sector	3		2026-09-26T12:13:10|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-26 20:13:32	2026-09-26T12:13:32.341673+00:00	CLEAR	Flag	Sector	1		2026-09-26T12:13:30|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 20:15:24	2026-09-26T12:15:24.357156+00:00		Other				2026-09-26T12:15:22|Other|ALL CARS USE START/FINISH STRAIGHT	ALL CARS USE START/FINISH STRAIGHT	ALL CARS USE START/FINISH STRAIGHT
09-26 20:15:37	2026-09-26T12:15:37.298155+00:00		Other				2026-09-26T12:15:35|Other|MARSHALS ON TRACK AT TURN 1	MARSHALS ON TRACK AT TURN 1	MARSHALS ON TRACK AT TURN 1
09-26 20:17:04	2026-09-26T12:17:04.693121+00:00	CLEAR	Flag	Sector	2		2026-09-26T12:17:02|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 20:17:08	2026-09-26T12:17:08.318054+00:00		SafetyCar				2026-09-26T12:17:06|SafetyCar|SAFETY CAR IN THIS LAP	SAFETY CAR IN THIS LAP	SAFETY CAR IN THIS LAP
09-26 20:18:40	2026-09-26T12:18:40.713114+00:00		Other				2026-09-26T12:18:38|Other|TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED	TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED	TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED
09-26 20:18:55	2026-09-26T12:18:55.083273+00:00	CLEAR	Flag	Track			2026-09-26T12:18:53|Flag|TRACK CLEAR	TRACK CLEAR	TRACK CLEAR
09-26 20:21:03	2026-09-26T12:21:03.007088+00:00	YELLOW	Flag	Sector	2		2026-09-26T12:21:01|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-26 20:21:04	2026-09-26T12:21:04.335228+00:00	YELLOW	Flag	Sector	1		2026-09-26T12:21:01|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 20:21:04	2026-09-26T12:21:04.337341+00:00		Other				2026-09-26T12:21:01|Other|OVERTAKE ENABLED	OVERTAKE ENABLED	OVERTAKE ENABLED
09-26 20:21:08	2026-09-26T12:21:08.717189+00:00	CLEAR	Flag	Sector	1		2026-09-26T12:21:07|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 20:21:10	2026-09-26T12:21:10.586527+00:00	CLEAR	Flag	Sector	2		2026-09-26T12:21:08|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 20:22:29	2026-09-26T12:22:29.980127+00:00		Other				2026-09-26T12:22:28|Other|TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NOTED	TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NOTED	TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NOTED
09-26 20:23:01	2026-09-26T12:23:01.647642+00:00		Other				2026-09-26T12:22:59|Other|TURN 7 INCIDENT INVOLVING CAR 5 (BOR) NOTED - YELLOW FLAG INFRINGEMENT	TURN 7 INCIDENT INVOLVING CAR 5 (BOR) NOTED - YELLOW FLAG INFRINGEMENT	TURN 7 INCIDENT INVOLVING CAR 5 (BOR) NOTED - YELLOW FLAG INFRINGEMENT
09-26 20:23:33	2026-09-26T12:23:33.277651+00:00		Other				2026-09-26T12:23:31|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) UNDER INVESTIGATION (16:11:33)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) UNDER INVESTIGATION (16:11:33)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) UNDER INVESTIGATION (16:11:33)
09-26 20:24:09	2026-09-26T12:24:09.881653+00:00		Other				2026-09-26T12:24:07|Other|UPDATE: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED - CAUSING A COLLISION (16:11:31)	UPDATE: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED - CAUSING A COLLISION (16:11:31)	UPDATE: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED - CAUSING A COLLISION (16:11:31)
09-26 20:24:29	2026-09-26T12:24:29.516604+00:00		Other				2026-09-26T12:24:27|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION (16:11:31)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION (16:11:31)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION (16:11:31)
09-26 20:24:53	2026-09-26T12:24:53.499901+00:00		Other				2026-09-26T12:24:51|Other|CAR 81 (PIA) TIME 1:58.595 DELETED - TRACK LIMITS AT TURN 1 LAP 40 16:20:55	CAR 81 (PIA) TIME 1:58.595 DELETED - TRACK LIMITS AT TURN 1 LAP 40 16:20:55	CAR 81 (PIA) TIME 1:58.595 DELETED - TRACK LIMITS AT TURN 1 LAP 40 16:20:55
09-26 20:24:54	2026-09-26T12:24:54.888808+00:00		Other				2026-09-26T12:24:53|Other|CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)	CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)	CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)
09-26 20:24:56	2026-09-26T12:24:56.693866+00:00		Other				2026-09-26T12:24:55|Other|CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 36 16:14:30 (PIT)	CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 36 16:14:30 (PIT)	CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 36 16:14:30 (PIT)
09-26 20:25:46	2026-09-26T12:25:46.042535+00:00		Other				2026-09-26T12:25:44|Other|CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)	CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)	CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:11:35 (PIT)
09-26 20:29:21	2026-09-26T12:29:21.200660+00:00		Other				2026-09-26T12:29:19|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NO FURTHER ACTION	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NO FURTHER ACTION	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NO FURTHER ACTION
09-26 20:29:59	2026-09-26T12:29:59.973935+00:00		Other				2026-09-26T12:29:58|Other|INCIDENT INVOLVING CAR 3 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)	INCIDENT INVOLVING CAR 3 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)	INCIDENT INVOLVING CAR 3 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)
09-26 20:34:57	2026-09-26T12:34:57.924895+00:00		Other				2026-09-26T12:34:56|Other|FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) UNDER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:12:10)	FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) UNDER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:12:10)	FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) UNDER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:12:10)
09-26 20:38:05	2026-09-26T12:38:05.051050+00:00		Other				2026-09-26T12:38:02|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 3 (VER) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)	FIA STEWARDS: INCIDENT INVOLVING CAR 3 (VER) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)	FIA STEWARDS: INCIDENT INVOLVING CAR 3 (VER) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:18:20)
09-26 20:39:33	2026-09-26T12:39:33.922119+00:00	YELLOW	Flag	Sector	2		2026-09-26T12:39:31|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-26 20:39:33	2026-09-26T12:39:33.924292+00:00	YELLOW	Flag	Sector	1		2026-09-26T12:39:31|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 20:39:37	2026-09-26T12:39:37.419986+00:00	CLEAR	Flag	Sector	2		2026-09-26T12:39:35|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 20:39:37	2026-09-26T12:39:37.799532+00:00	CLEAR	Flag	Sector	1		2026-09-26T12:39:35|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 20:40:32	2026-09-26T12:40:32.970251+00:00		Other				2026-09-26T12:40:29|Other|FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (16:12:10)	FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (16:12:10)	FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (16:12:10)
09-26 20:40:53	2026-09-26T12:40:53.951321+00:00	DOUBLE YELLOW	Flag	Sector	15		2026-09-26T12:40:52|Flag|DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15
09-26 20:40:53	2026-09-26T12:40:53.974818+00:00	YELLOW	Flag	Sector	14		2026-09-26T12:40:52|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-26 20:41:04	2026-09-26T12:41:04.550836+00:00	YELLOW	Flag	Sector	21		2026-09-26T12:41:02|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-26 20:41:04	2026-09-26T12:41:04.631063+00:00	YELLOW	Flag	Sector	20		2026-09-26T12:41:02|Flag|YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20
09-26 20:41:04	2026-09-26T12:41:04.785107+00:00	CLEAR	Flag	Sector	21		2026-09-26T12:41:02|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-26 20:41:08	2026-09-26T12:41:08.570666+00:00	YELLOW	Flag	Sector	21		2026-09-26T12:41:06|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-26 20:41:33	2026-09-26T12:41:33.621578+00:00	CLEAR	Flag	Sector	20		2026-09-26T12:41:31|Flag|CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20
09-26 20:41:35	2026-09-26T12:41:35.434243+00:00	CLEAR	Flag	Sector	21		2026-09-26T12:41:33|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-26 20:41:54	2026-09-26T12:41:54.636306+00:00	CHEQUERED	Flag	Track			2026-09-26T12:41:52|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-26 20:42:05	2026-09-26T12:42:05.728991+00:00	YELLOW	Flag	Sector	21		2026-09-26T12:42:03|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-26 20:42:05	2026-09-26T12:42:05.731085+00:00	YELLOW	Flag	Sector	20		2026-09-26T12:42:03|Flag|YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20
09-26 20:42:08	2026-09-26T12:42:08.542789+00:00	CLEAR	Flag	Sector	20		2026-09-26T12:42:06|Flag|CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20
09-26 20:42:10	2026-09-26T12:42:10.683336+00:00	CLEAR	Flag	Sector	21		2026-09-26T12:42:08|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-26 20:42:47	2026-09-26T12:42:47.665515+00:00	YELLOW	Flag	Sector	21		2026-09-26T12:42:45|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-26 20:42:47	2026-09-26T12:42:47.690258+00:00	YELLOW	Flag	Sector	20		2026-09-26T12:42:45|Flag|YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20	YELLOW IN TRACK SECTOR 20
09-26 20:42:52	2026-09-26T12:42:52.700364+00:00	CLEAR	Flag	Sector	20		2026-09-26T12:42:50|Flag|CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20
09-26 20:42:54	2026-09-26T12:42:54.085884+00:00	CLEAR	Flag	Sector	21		2026-09-26T12:42:52|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-26 20:44:10	2026-09-26T12:44:10.255393+00:00		Other				2026-09-26T12:44:08|Other|ALL PASS HOLDERS MAY ACCESS THE PIT LANE	ALL PASS HOLDERS MAY ACCESS THE PIT LANE	ALL PASS HOLDERS MAY ACCESS THE PIT LANE
09-26 20:45:18	2026-09-26T12:45:18.624724+00:00		Other				2026-09-26T12:45:16|Other|CAR 5 (BOR) TIME 1:48.000 DELETED - TRACK LIMITS AT TURN 16 LAP 41 16:24:13	CAR 5 (BOR) TIME 1:48.000 DELETED - TRACK LIMITS AT TURN 16 LAP 41 16:24:13	CAR 5 (BOR) TIME 1:48.000 DELETED - TRACK LIMITS AT TURN 16 LAP 41 16:24:13
09-26 20:45:19	2026-09-26T12:45:19.692774+00:00		Other				2026-09-26T12:45:17|Other|CAR 41 (LIN) TIME 1:48.323 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53	CAR 41 (LIN) TIME 1:48.323 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53	CAR 41 (LIN) TIME 1:48.323 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53
09-26 20:45:21	2026-09-26T12:45:21.492425+00:00		Other				2026-09-26T12:45:19|Other|CAR 27 (HUL) TIME 1:48.265 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54	CAR 27 (HUL) TIME 1:48.265 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54	CAR 27 (HUL) TIME 1:48.265 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54
09-26 20:45:24	2026-09-26T12:45:24.120129+00:00		Other				2026-09-26T12:45:22|Other|CAR 55 (SAI) TIME 1:48.369 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54	CAR 55 (SAI) TIME 1:48.369 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54	CAR 55 (SAI) TIME 1:48.369 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:54
09-26 20:45:25	2026-09-26T12:45:25.488261+00:00		Other				2026-09-26T12:45:23|Other|CAR 5 (BOR) TIME 1:47.605 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56	CAR 5 (BOR) TIME 1:47.605 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56	CAR 5 (BOR) TIME 1:47.605 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56
09-26 20:45:29	2026-09-26T12:45:29.481532+00:00		Other				2026-09-26T12:45:27|Other|CAR 30 (LAW) TIME 1:47.872 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56	CAR 30 (LAW) TIME 1:47.872 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56	CAR 30 (LAW) TIME 1:47.872 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:56
09-26 20:45:40	2026-09-26T12:45:40.618538+00:00		Other				2026-09-26T12:45:38|Other|CAR 81 (PIA) TIME 1:49.030 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:57	CAR 81 (PIA) TIME 1:49.030 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:57	CAR 81 (PIA) TIME 1:49.030 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:57
09-26 20:45:41	2026-09-26T12:45:41.504728+00:00		Other				2026-09-26T12:45:39|Other|CAR 11 (PER) TIME 1:48.666 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:42:02	CAR 11 (PER) TIME 1:48.666 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:42:02	CAR 11 (PER) TIME 1:48.666 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:42:02
09-26 20:45:43	2026-09-26T12:45:43.458185+00:00	CLEAR	Flag	Sector	14		2026-09-26T12:45:41|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
